longitude,latitude,velocity
115.02250000000001,40.4075,51.302242279052734
115.0275,40.4075,16.47373390197754
115.0325,40.4075,0.0
115.03750000000001,40.4075,0.0
115.0425,40.4075,0.0
115.0475,40.4075,0.0
115.05250000000001,40.4075,0.0
115.0575,40.4075,0.0
115.0625,40.4075,0.0
115.0675,40.4075,0.0
115.0725,40.4075,0.0
115.0775,40.4075,0.0
115.0825,40.4075,0.0
115.0875,40.4075,0.0
115.0925,40.4075,0.0
115.0975,40.4075,0.0
115.1025,40.4075,0.0
115.1075,40.4075,0.0
115.1125,40.4075,0.0
115.1175,40.4075,0.0
115.1225,40.4075,0.0
115.1275,40.4075,0.0
115.13250000000001,40.4075,36.832645416259766
115.1375,40.4075,10.056410789489746
115.1425,40.4075,0.0
115.14750000000001,40.4075,0.0
115.1525,40.4075,0.0
115.1575,40.4075,0.0
114.0675,40.4025,0.0
114.0725,40.4025,0.0
114.0775,40.4025,0.0
114.0825,40.4025,0.0
114.0875,40.4025,0.0
114.0925,40.4025,0.0
114.0975,40.4025,0.0
114.1025,40.4025,0.0
114.1075,40.4025,0.0
114.1125,40.4025,0.0
114.1175,40.4025,0.0
114.1225,40.4025,0.0
114.1275,40.4025,0.0
114.13250000000001,40.4025,0.0
114.1375,40.4025,0.0
114.1425,40.4025,0.0
114.14750000000001,40.4025,0.0
114.1525,40.4025,0.0
114.1575,40.4025,0.0
114.16250000000001,40.4025,0.0
114.1675,40.4025,0.0
114.1725,40.4025,0.0
114.17750000000001,40.4025,0.0
114.1825,40.4025,0.0
114.1875,40.4025,0.0
114.1925,40.4025,0.0
114.1975,40.4025,0.0
114.2025,40.4025,0.0
114.2075,40.4025,0.0
114.2125,40.4025,0.0
114.2175,40.4025,0.0
114.2225,40.4025,0.0
114.2275,40.4025,0.0
114.2325,40.4025,0.0
114.2375,40.4025,0.0
114.2425,40.4025,0.0
114.2475,40.4025,0.0
114.2525,40.4025,0.0
114.25750000000001,40.4025,0.0
114.2625,40.4025,0.0
114.2675,40.4025,0.0
114.27250000000001,40.4025,0.0
114.2775,40.4025,0.0
114.2825,40.4025,0.0
114.28750000000001,40.4025,0.0
114.2925,40.4025,0.0
114.2975,40.4025,0.0
114.30250000000001,40.4025,0.0
114.3075,40.4025,0.0
114.3125,40.4025,0.0
114.3175,40.4025,0.0
114.3225,40.4025,0.0
114.3275,40.4025,0.0
114.3325,40.4025,0.0
114.3375,40.4025,0.0
114.3425,40.4025,0.0
114.3475,40.4025,0.0
114.3525,40.4025,0.0
114.3575,40.4025,0.0
114.3625,40.4025,0.0
114.3675,40.4025,0.0
114.3725,40.4025,0.0
114.3775,40.4025,0.0
114.38250000000001,40.4025,0.0
114.3875,40.4025,0.0
114.3925,40.4025,0.0
114.39750000000001,40.4025,0.0
114.4025,40.4025,0.0
114.4075,40.4025,0.0
114.41250000000001,40.4025,0.0
114.4175,40.4025,0.0
114.4225,40.4025,0.0
114.42750000000001,40.4025,0.0
114.4325,40.4025,0.0
114.4375,40.4025,0.0
114.4425,40.4025,0.0
114.4475,40.4025,0.0
114.4525,40.4025,0.0
114.4575,40.4025,0.0
114.4625,40.4025,0.0
114.4675,40.4025,0.0
114.4725,40.4025,0.0
114.4775,40.4025,0.0
114.4825,40.4025,0.0
114.4875,40.4025,0.0
114.4925,40.4025,0.0
114.4975,40.4025,0.0
114.5025,40.4025,0.0
114.50750000000001,40.4025,0.0
114.5125,40.4025,0.0
114.5175,40.4025,0.0
114.52250000000001,40.4025,0.0
114.5275,40.4025,0.0
114.5325,40.4025,0.0
114.53750000000001,40.4025,0.0
114.5425,40.4025,0.0
114.5475,40.4025,0.0
114.55250000000001,40.4025,0.0
114.5575,40.4025,0.0
114.5625,40.4025,0.0
114.5675,40.4025,0.0
114.5725,40.4025,0.0
114.5775,40.4025,0.0
114.5825,40.4025,0.0
114.5875,40.4025,0.0
114.5925,40.4025,0.0
114.5975,40.4025,0.0
114.6025,40.4025,0.0
114.6075,40.4025,0.0
114.6125,40.4025,0.0
114.6175,40.4025,0.0
114.6225,40.4025,0.0
114.6275,40.4025,0.0
114.63250000000001,40.4025,0.0
114.6375,40.4025,0.0
114.6425,40.4025,0.0
114.64750000000001,40.4025,0.0
114.6525,40.4025,0.0
114.6575,40.4025,0.0
114.66250000000001,40.4025,0.0
114.6675,40.4025,0.0
114.6725,40.4025,0.0
114.67750000000001,40.4025,0.0
114.6825,40.4025,0.0
114.6875,40.4025,0.0
114.6925,40.4025,0.0
114.6975,40.4025,0.0
114.7025,40.4025,0.0
114.7075,40.4025,0.0
114.7125,40.4025,0.0
114.7175,40.4025,0.0
114.7225,40.4025,0.0
114.7275,40.4025,0.0
114.7325,40.4025,0.0
114.7375,40.4025,0.0
114.7425,40.4025,0.0
114.7475,40.4025,0.0
114.7525,40.4025,0.0
114.75750000000001,40.4025,0.0
114.7625,40.4025,0.0
114.7675,40.4025,0.0
114.77250000000001,40.4025,0.0
114.7775,40.4025,0.0
114.7825,40.4025,0.0
114.78750000000001,40.4025,0.0
114.7925,40.4025,0.0
114.7975,40.4025,0.0
114.80250000000001,40.4025,0.0
114.8075,40.4025,0.0
114.8125,40.4025,0.0
114.8175,40.4025,0.0
114.8225,40.4025,0.0
114.8275,40.4025,0.0
114.8325,40.4025,0.0
114.8375,40.4025,0.0
114.8425,40.4025,0.0
114.8475,40.4025,0.0
114.8525,40.4025,0.0
114.8575,40.4025,0.0
114.8625,40.4025,0.0
114.8675,40.4025,0.0
114.8725,40.4025,0.0
114.8775,40.4025,0.0
114.88250000000001,40.4025,0.0
114.8875,40.4025,0.0
114.8925,40.4025,0.0
114.89750000000001,40.4025,0.0
114.9025,40.4025,0.0
114.9075,40.4025,0.0
114.91250000000001,40.4025,0.0
114.9175,40.4025,0.0
114.9225,40.4025,0.0
114.92750000000001,40.4025,0.0
114.9325,40.4025,0.0
114.9375,40.4025,0.0
114.9425,40.4025,0.0
114.9475,40.4025,0.0
114.9525,40.4025,0.0
114.9575,40.4025,0.0
114.9625,40.4025,0.0
114.9675,40.4025,18.91494369506836
114.9725,40.4025,81.59849548339844
114.9775,40.4025,82.33370971679688
114.9825,40.4025,88.56690979003906
114.9875,40.4025,92.12301635742188
114.9925,40.4025,92.28682708740234
114.9975,40.4025,94.9774169921875
115.0025,40.4025,101.04220581054688
115.00750000000001,40.4025,94.86429595947266
115.0125,40.4025,83.50627136230469
115.0175,40.4025,77.3209457397461
115.02250000000001,40.4025,60.776248931884766
115.0275,40.4025,9.800185203552246
115.0325,40.4025,0.0
115.03750000000001,40.4025,0.0
115.0425,40.4025,0.0
115.0475,40.4025,0.0
115.05250000000001,40.4025,0.0
115.0575,40.4025,0.0
115.0625,40.4025,0.0
115.0675,40.4025,0.0
115.0725,40.4025,0.0
115.0775,40.4025,0.0
115.0825,40.4025,0.0
115.0875,40.4025,0.0
115.0925,40.4025,0.0
115.0975,40.4025,0.0
115.1025,40.4025,0.0
115.1075,40.4025,0.0
115.1125,40.4025,0.0
115.1175,40.4025,0.0
115.1225,40.4025,0.0
115.1275,40.4025,24.085186004638672
115.13250000000001,40.4025,109.33363342285156
115.1375,40.4025,112.11942291259766
115.1425,40.4025,28.79671287536621
115.14750000000001,40.4025,1.251700282096863
115.1525,40.4025,0.0
115.1575,40.4025,0.0
114.0675,40.3975,0.0
114.0725,40.3975,0.0
114.0775,40.3975,0.0
114.0825,40.3975,0.0
114.0875,40.3975,0.0
114.0925,40.3975,0.0
114.0975,40.3975,0.0
114.1025,40.3975,0.0
114.1075,40.3975,0.0
114.1125,40.3975,0.0
114.1175,40.3975,0.0
114.1225,40.3975,0.0
114.1275,40.3975,0.0
114.13250000000001,40.3975,0.0
114.1375,40.3975,0.0
114.1425,40.3975,0.0
114.14750000000001,40.3975,0.0
114.1525,40.3975,0.0
114.1575,40.3975,0.0
114.16250000000001,40.3975,0.0
114.1675,40.3975,0.0
114.1725,40.3975,0.0
114.17750000000001,40.3975,0.0
114.1825,40.3975,0.0
114.1875,40.3975,0.0
114.1925,40.3975,0.0
114.1975,40.3975,0.0
114.2025,40.3975,0.0
114.2075,40.3975,0.0
114.2125,40.3975,0.0
114.2175,40.3975,0.0
114.2225,40.3975,0.0
114.2275,40.3975,0.0
114.2325,40.3975,0.0
114.2375,40.3975,0.0
114.2425,40.3975,0.0
114.2475,40.3975,0.0
114.2525,40.3975,0.0
114.25750000000001,40.3975,0.0
114.2625,40.3975,0.0
114.2675,40.3975,0.0
114.27250000000001,40.3975,0.0
114.2775,40.3975,0.0
114.2825,40.3975,0.0
114.28750000000001,40.3975,0.0
114.2925,40.3975,0.0
114.2975,40.3975,0.0
114.30250000000001,40.3975,0.0
114.3075,40.3975,0.0
114.3125,40.3975,0.0
114.3175,40.3975,0.0
114.3225,40.3975,0.0
114.3275,40.3975,0.0
114.3325,40.3975,0.0
114.3375,40.3975,0.0
114.3425,40.3975,0.0
114.3475,40.3975,0.0
114.3525,40.3975,0.0
114.3575,40.3975,0.0
114.3625,40.3975,0.0
114.3675,40.3975,0.0
114.3725,40.3975,0.0
114.3775,40.3975,0.0
114.38250000000001,40.3975,0.0
114.3875,40.3975,0.0
114.3925,40.3975,0.0
114.39750000000001,40.3975,0.0
114.4025,40.3975,0.0
114.4075,40.3975,0.0
114.41250000000001,40.3975,0.0
114.4175,40.3975,0.0
114.4225,40.3975,0.0
114.42750000000001,40.3975,0.0
114.4325,40.3975,0.0
114.4375,40.3975,0.0
114.4425,40.3975,0.0
114.4475,40.3975,0.0
114.4525,40.3975,0.0
114.4575,40.3975,0.0
114.4625,40.3975,0.0
114.4675,40.3975,0.0
114.4725,40.3975,0.0
114.4775,40.3975,0.0
114.4825,40.3975,0.0
114.4875,40.3975,0.0
114.4925,40.3975,0.0
114.4975,40.3975,0.0
114.5025,40.3975,0.0
114.50750000000001,40.3975,0.0
114.5125,40.3975,0.0
114.5175,40.3975,0.0
114.52250000000001,40.3975,0.0
114.5275,40.3975,0.0
114.5325,40.3975,0.0
114.53750000000001,40.3975,0.0
114.5425,40.3975,0.0
114.5475,40.3975,0.0
114.55250000000001,40.3975,0.0
114.5575,40.3975,0.0
114.5625,40.3975,0.0
114.5675,40.3975,0.0
114.5725,40.3975,0.0
114.5775,40.3975,0.0
114.5825,40.3975,0.0
114.5875,40.3975,0.0
114.5925,40.3975,0.0
114.5975,40.3975,0.0
114.6025,40.3975,0.0
114.6075,40.3975,0.0
114.6125,40.3975,0.0
114.6175,40.3975,0.0
114.6225,40.3975,0.0
114.6275,40.3975,0.0
114.63250000000001,40.3975,0.0
114.6375,40.3975,0.0
114.6425,40.3975,0.0
114.64750000000001,40.3975,0.0
114.6525,40.3975,0.0
114.6575,40.3975,0.0
114.66250000000001,40.3975,0.0
114.6675,40.3975,0.0
114.6725,40.3975,0.0
114.67750000000001,40.3975,0.0
114.6825,40.3975,0.0
114.6875,40.3975,0.0
114.6925,40.3975,0.0
114.6975,40.3975,0.0
114.7025,40.3975,0.0
114.7075,40.3975,0.0
114.7125,40.3975,0.0
114.7175,40.3975,0.0
114.7225,40.3975,0.0
114.7275,40.3975,0.0
114.7325,40.3975,0.0
114.7375,40.3975,0.0
114.7425,40.3975,0.0
114.7475,40.3975,0.0
114.7525,40.3975,0.0
114.75750000000001,40.3975,0.0
114.7625,40.3975,0.0
114.7675,40.3975,0.0
114.77250000000001,40.3975,0.0
114.7775,40.3975,0.0
114.7825,40.3975,0.0
114.78750000000001,40.3975,0.0
114.7925,40.3975,0.0
114.7975,40.3975,0.0
114.80250000000001,40.3975,0.0
114.8075,40.3975,0.0
114.8125,40.3975,0.0
114.8175,40.3975,0.0
114.8225,40.3975,0.0
114.8275,40.3975,0.0
114.8325,40.3975,0.0
114.8375,40.3975,0.0
114.8425,40.3975,0.0
114.8475,40.3975,0.0
114.8525,40.3975,0.0
114.8575,40.3975,0.0
114.8625,40.3975,0.0
114.8675,40.3975,0.0
114.8725,40.3975,0.0
114.8775,40.3975,0.0
114.88250000000001,40.3975,0.0
114.8875,40.3975,0.0
114.8925,40.3975,0.0
114.89750000000001,40.3975,0.0
114.9025,40.3975,0.0
114.9075,40.3975,0.0
114.91250000000001,40.3975,0.0
114.9175,40.3975,0.0
114.9225,40.3975,0.0
114.92750000000001,40.3975,0.0
114.9325,40.3975,0.0
114.9375,40.3975,0.0
114.9425,40.3975,0.0
114.9475,40.3975,0.0
114.9525,40.3975,0.0
114.9575,40.3975,0.0
114.9625,40.3975,0.0
114.9675,40.3975,26.987754821777344
114.9725,40.3975,46.83985137939453
114.9775,40.3975,49.125484466552734
114.9825,40.3975,89.23865509033203
114.9875,40.3975,96.98562622070312
114.9925,40.3975,97.55213165283203
114.9975,40.3975,94.88066864013672
115.0025,40.3975,100.64994049072266
115.00750000000001,40.3975,100.13665008544922
115.0125,40.3975,93.68939971923828
115.0175,40.3975,82.14558410644531
115.02250000000001,40.3975,45.606693267822266
115.0275,40.3975,0.0
115.0325,40.3975,0.0
115.03750000000001,40.3975,0.0
115.0425,40.3975,0.0
115.0475,40.3975,0.0
115.05250000000001,40.3975,0.0
115.0575,40.3975,0.0
115.0625,40.3975,0.0
115.0675,40.3975,0.0
115.0725,40.3975,0.0
115.0775,40.3975,0.0
115.0825,40.3975,0.0
115.0875,40.3975,0.0
115.0925,40.3975,0.0
115.0975,40.3975,0.0
115.1025,40.3975,0.0
115.1075,40.3975,0.0
115.1125,40.3975,0.0
115.1175,40.3975,9.527737617492676
115.1225,40.3975,21.069772720336914
115.1275,40.3975,83.51028442382812
115.13250000000001,40.3975,126.69547271728516
115.1375,40.3975,141.1778106689453
115.1425,40.3975,135.3770751953125
115.14750000000001,40.3975,61.81947326660156
115.1525,40.3975,0.0
115.1575,40.3975,0.0
115.16250000000001,40.3975,0.0
114.0675,40.3925,0.0
114.0725,40.3925,0.0
114.0775,40.3925,0.0
114.0825,40.3925,0.0
114.0875,40.3925,0.0
114.0925,40.3925,0.0
114.0975,40.3925,0.0
114.1025,40.3925,0.0
114.1075,40.3925,0.0
114.1125,40.3925,0.0
114.1175,40.3925,0.0
114.1225,40.3925,0.0
114.1275,40.3925,0.0
114.13250000000001,40.3925,0.0
114.1375,40.3925,0.0
114.1425,40.3925,0.0
114.14750000000001,40.3925,0.0
114.1525,40.3925,0.0
114.1575,40.3925,0.0
114.16250000000001,40.3925,0.0
114.1675,40.3925,0.0
114.1725,40.3925,0.0
114.17750000000001,40.3925,0.0
114.1825,40.3925,0.0
114.1875,40.3925,0.0
114.1925,40.3925,0.0
114.1975,40.3925,0.0
114.2025,40.3925,0.0
114.2075,40.3925,0.0
114.2125,40.3925,0.0
114.2175,40.3925,0.0
114.2225,40.3925,0.0
114.2275,40.3925,0.0
114.2325,40.3925,0.0
114.2375,40.3925,0.0
114.2425,40.3925,0.0
114.2475,40.3925,0.0
114.2525,40.3925,0.0
114.25750000000001,40.3925,0.0
114.2625,40.3925,0.0
114.2675,40.3925,0.0
114.27250000000001,40.3925,0.0
114.2775,40.3925,0.0
114.2825,40.3925,0.0
114.28750000000001,40.3925,0.0
114.2925,40.3925,0.0
114.2975,40.3925,0.0
114.30250000000001,40.3925,0.0
114.3075,40.3925,0.0
114.3125,40.3925,0.0
114.3175,40.3925,0.0
114.3225,40.3925,0.0
114.3275,40.3925,0.0
114.3325,40.3925,0.0
114.3375,40.3925,0.0
114.3425,40.3925,0.0
114.3475,40.3925,0.0
114.3525,40.3925,0.0
114.3575,40.3925,0.0
114.3625,40.3925,0.0
114.3675,40.3925,0.0
114.3725,40.3925,0.0
114.3775,40.3925,0.0
114.38250000000001,40.3925,0.0
114.3875,40.3925,0.0
114.3925,40.3925,0.0
114.39750000000001,40.3925,0.0
114.4025,40.3925,0.0
114.4075,40.3925,0.0
114.41250000000001,40.3925,0.0
114.4175,40.3925,0.0
114.4225,40.3925,0.0
114.42750000000001,40.3925,0.0
114.4325,40.3925,0.0
114.4375,40.3925,0.0
114.4425,40.3925,0.0
114.4475,40.3925,0.0
114.4525,40.3925,0.0
114.4575,40.3925,0.0
114.4625,40.3925,0.0
114.4675,40.3925,0.0
114.4725,40.3925,0.0
114.4775,40.3925,0.0
114.4825,40.3925,0.0
114.4875,40.3925,0.0
114.4925,40.3925,0.0
114.4975,40.3925,0.0
114.5025,40.3925,0.0
114.50750000000001,40.3925,0.0
114.5125,40.3925,0.0
114.5175,40.3925,0.0
114.52250000000001,40.3925,0.0
114.5275,40.3925,0.0
114.5325,40.3925,0.0
114.53750000000001,40.3925,0.0
114.5425,40.3925,0.0
114.5475,40.3925,0.0
114.55250000000001,40.3925,0.0
114.5575,40.3925,0.0
114.5625,40.3925,0.0
114.5675,40.3925,0.0
114.5725,40.3925,0.0
114.5775,40.3925,0.0
114.5825,40.3925,0.0
114.5875,40.3925,0.0
114.5925,40.3925,0.0
114.5975,40.3925,0.0
114.6025,40.3925,0.0
114.6075,40.3925,0.0
114.6125,40.3925,0.0
114.6175,40.3925,0.0
114.6225,40.3925,0.0
114.6275,40.3925,0.0
114.63250000000001,40.3925,0.0
114.6375,40.3925,0.0
114.6425,40.3925,0.0
114.64750000000001,40.3925,0.0
114.6525,40.3925,0.0
114.6575,40.3925,0.0
114.66250000000001,40.3925,0.0
114.6675,40.3925,0.0
114.6725,40.3925,0.0
114.67750000000001,40.3925,0.0
114.6825,40.3925,0.0
114.6875,40.3925,0.0
114.6925,40.3925,0.0
114.6975,40.3925,0.0
114.7025,40.3925,0.0
114.7075,40.3925,0.0
114.7125,40.3925,0.0
114.7175,40.3925,0.0
114.7225,40.3925,0.0
114.7275,40.3925,0.0
114.7325,40.3925,0.0
114.7375,40.3925,0.0
114.7425,40.3925,0.0
114.7475,40.3925,0.0
114.7525,40.3925,0.0
114.75750000000001,40.3925,0.0
114.7625,40.3925,0.0
114.7675,40.3925,0.0
114.77250000000001,40.3925,0.0
114.7775,40.3925,0.0
114.7825,40.3925,0.0
114.78750000000001,40.3925,0.0
114.7925,40.3925,0.0
114.7975,40.3925,0.0
114.80250000000001,40.3925,0.0
114.8075,40.3925,0.0
114.8125,40.3925,0.0
114.8175,40.3925,0.0
114.8225,40.3925,0.0
114.8275,40.3925,0.0
114.8325,40.3925,0.0
114.8375,40.3925,0.0
114.8425,40.3925,0.0
114.8475,40.3925,0.0
114.8525,40.3925,0.0
114.8575,40.3925,0.0
114.8625,40.3925,0.0
114.8675,40.3925,0.0
114.8725,40.3925,0.0
114.8775,40.3925,0.0
114.88250000000001,40.3925,0.0
114.8875,40.3925,0.0
114.8925,40.3925,0.0
114.89750000000001,40.3925,0.0
114.9025,40.3925,0.0
114.9075,40.3925,0.0
114.91250000000001,40.3925,0.0
114.9175,40.3925,0.0
114.9225,40.3925,0.0
114.92750000000001,40.3925,0.0
114.9325,40.3925,0.0
114.9375,40.3925,0.0
114.9425,40.3925,0.0
114.9475,40.3925,0.0
114.9525,40.3925,0.0
114.9575,40.3925,0.0
114.9625,40.3925,0.0
114.9675,40.3925,0.0
114.9725,40.3925,0.954160034656525
114.9775,40.3925,18.146831512451172
114.9825,40.3925,92.46638488769531
114.9875,40.3925,102.77525329589844
114.9925,40.3925,103.61347961425781
114.9975,40.3925,104.88715362548828
115.0025,40.3925,104.33496856689453
115.00750000000001,40.3925,105.29243469238281
115.0125,40.3925,95.5404052734375
115.0175,40.3925,87.61505126953125
115.02250000000001,40.3925,30.082202911376953
115.0275,40.3925,0.0
115.0325,40.3925,0.0
115.03750000000001,40.3925,0.0
115.0425,40.3925,0.0
115.0475,40.3925,0.0
115.05250000000001,40.3925,0.0
115.0575,40.3925,0.0
115.0625,40.3925,0.0
115.0675,40.3925,0.0
115.0725,40.3925,0.0
115.0775,40.3925,0.0
115.0825,40.3925,0.0
115.0875,40.3925,0.0
115.0925,40.3925,0.0
115.0975,40.3925,0.0
115.1025,40.3925,27.60324478149414
115.1075,40.3925,24.771076202392578
115.1125,40.3925,1.795271873474121
115.1175,40.3925,66.94754028320312
115.1225,40.3925,105.1155014038086
115.1275,40.3925,133.10601806640625
115.13250000000001,40.3925,144.0349578857422
115.1375,40.3925,145.3828125
115.1425,40.3925,149.70335388183594
115.14750000000001,40.3925,99.47399139404297
115.1525,40.3925,23.033668518066406
115.1575,40.3925,0.0
115.16250000000001,40.3925,0.0
114.0725,40.3875,0.0
114.0775,40.3875,0.0
114.0825,40.3875,0.0
114.0875,40.3875,0.0
114.0925,40.3875,0.0
114.0975,40.3875,0.0
114.1025,40.3875,0.0
114.1075,40.3875,0.0
114.1125,40.3875,0.0
114.1175,40.3875,0.0
114.1225,40.3875,0.0
114.1275,40.3875,0.0
114.13250000000001,40.3875,0.0
114.1375,40.3875,0.0
114.1425,40.3875,0.0
114.14750000000001,40.3875,0.0
114.1525,40.3875,0.0
114.1575,40.3875,0.0
114.16250000000001,40.3875,0.0
114.1675,40.3875,0.0
114.1725,40.3875,0.0
114.17750000000001,40.3875,0.0
114.1825,40.3875,0.0
114.1875,40.3875,0.0
114.1925,40.3875,0.0
114.1975,40.3875,0.0
114.2025,40.3875,0.0
114.2075,40.3875,0.0
114.2125,40.3875,0.0
114.2175,40.3875,0.0
114.2225,40.3875,0.0
114.2275,40.3875,0.0
114.2325,40.3875,0.0
114.2375,40.3875,0.0
114.2425,40.3875,0.0
114.2475,40.3875,0.0
114.2525,40.3875,0.0
114.25750000000001,40.3875,0.0
114.2625,40.3875,0.0
114.2675,40.3875,0.0
114.27250000000001,40.3875,0.0
114.2775,40.3875,0.0
114.2825,40.3875,0.0
114.28750000000001,40.3875,0.0
114.2925,40.3875,0.0
114.2975,40.3875,0.0
114.30250000000001,40.3875,0.0
114.3075,40.3875,0.0
114.3125,40.3875,0.0
114.3175,40.3875,0.0
114.3225,40.3875,0.0
114.3275,40.3875,0.0
114.3325,40.3875,0.0
114.3375,40.3875,0.0
114.3425,40.3875,0.0
114.3475,40.3875,0.0
114.3525,40.3875,0.0
114.3575,40.3875,0.0
114.3625,40.3875,0.0
114.3675,40.3875,0.0
114.3725,40.3875,0.0
114.3775,40.3875,0.0
114.38250000000001,40.3875,0.0
114.3875,40.3875,0.0
114.3925,40.3875,0.0
114.39750000000001,40.3875,0.0
114.4025,40.3875,0.0
114.4075,40.3875,0.0
114.41250000000001,40.3875,0.0
114.4175,40.3875,0.0
114.4225,40.3875,0.0
114.42750000000001,40.3875,0.0
114.4325,40.3875,0.0
114.4375,40.3875,0.0
114.4425,40.3875,0.0
114.4475,40.3875,0.0
114.4525,40.3875,0.0
114.4575,40.3875,0.0
114.4625,40.3875,0.0
114.4675,40.3875,0.0
114.4725,40.3875,0.0
114.4775,40.3875,0.0
114.4825,40.3875,0.0
114.4875,40.3875,0.0
114.4925,40.3875,0.0
114.4975,40.3875,0.0
114.5025,40.3875,0.0
114.50750000000001,40.3875,0.0
114.5125,40.3875,0.0
114.5175,40.3875,0.0
114.52250000000001,40.3875,0.0
114.5275,40.3875,0.0
114.5325,40.3875,0.0
114.53750000000001,40.3875,0.0
114.5425,40.3875,0.0
114.5475,40.3875,0.0
114.55250000000001,40.3875,0.0
114.5575,40.3875,0.0
114.5625,40.3875,0.0
114.5675,40.3875,0.0
114.5725,40.3875,0.0
114.5775,40.3875,0.0
114.5825,40.3875,0.0
114.5875,40.3875,0.0
114.5925,40.3875,0.0
114.5975,40.3875,0.0
114.6025,40.3875,0.0
114.6075,40.3875,0.0
114.6125,40.3875,0.0
114.6175,40.3875,0.0
114.6225,40.3875,0.0
114.6275,40.3875,0.0
114.63250000000001,40.3875,0.0
114.6375,40.3875,0.0
114.6425,40.3875,0.0
114.64750000000001,40.3875,0.0
114.6525,40.3875,0.0
114.6575,40.3875,0.0
114.66250000000001,40.3875,0.0
114.6675,40.3875,0.0
114.6725,40.3875,0.0
114.67750000000001,40.3875,0.0
114.6825,40.3875,0.0
114.6875,40.3875,0.0
114.6925,40.3875,0.0
114.6975,40.3875,0.0
114.7025,40.3875,0.0
114.7075,40.3875,0.0
114.7125,40.3875,0.0
114.7175,40.3875,0.0
114.7225,40.3875,0.0
114.7275,40.3875,0.0
114.7325,40.3875,0.0
114.7375,40.3875,0.0
114.7425,40.3875,0.0
114.7475,40.3875,0.0
114.7525,40.3875,0.0
114.75750000000001,40.3875,0.0
114.7625,40.3875,0.0
114.7675,40.3875,0.0
114.77250000000001,40.3875,0.0
114.7775,40.3875,0.0
114.7825,40.3875,0.0
114.78750000000001,40.3875,0.0
114.7925,40.3875,0.0
114.7975,40.3875,0.0
114.80250000000001,40.3875,0.0
114.8075,40.3875,0.0
114.8125,40.3875,0.0
114.8175,40.3875,0.0
114.8225,40.3875,0.0
114.8275,40.3875,0.0
114.8325,40.3875,0.0
114.8375,40.3875,0.0
114.8425,40.3875,0.0
114.8475,40.3875,0.0
114.8525,40.3875,0.0
114.8575,40.3875,0.0
114.8625,40.3875,0.0
114.8675,40.3875,0.0
114.8725,40.3875,0.0
114.8775,40.3875,0.0
114.88250000000001,40.3875,0.0
114.8875,40.3875,0.0
114.8925,40.3875,0.0
114.89750000000001,40.3875,0.0
114.9025,40.3875,0.0
114.9075,40.3875,0.0
114.91250000000001,40.3875,0.0
114.9175,40.3875,0.0
114.9225,40.3875,0.0
114.92750000000001,40.3875,0.0
114.9325,40.3875,0.0
114.9375,40.3875,0.0
114.9425,40.3875,0.0
114.9475,40.3875,0.0
114.9525,40.3875,0.0
114.9575,40.3875,0.0
114.9625,40.3875,0.0
114.9675,40.3875,0.0
114.9725,40.3875,0.308441132307053
114.9775,40.3875,21.679590225219727
114.9825,40.3875,62.458763122558594
114.9875,40.3875,104.15262603759766
114.9925,40.3875,108.99163818359375
114.9975,40.3875,113.38751220703125
115.0025,40.3875,112.77133178710938
115.00750000000001,40.3875,107.5470199584961
115.0125,40.3875,101.12074279785156
115.0175,40.3875,74.0249252319336
115.02250000000001,40.3875,44.3387565612793
115.0275,40.3875,0.0
115.0325,40.3875,0.011829322203994
115.03750000000001,40.3875,0.312666028738022
115.0425,40.3875,0.0
115.0475,40.3875,0.0
115.05250000000001,40.3875,0.0
115.0575,40.3875,0.0
115.0625,40.3875,0.0
115.0675,40.3875,0.0
115.0725,40.3875,0.0
115.0775,40.3875,0.0
115.0825,40.3875,0.0
115.0875,40.3875,0.0
115.0925,40.3875,0.0
115.0975,40.3875,3.726767539978027
115.1025,40.3875,67.43607330322266
115.1075,40.3875,97.39537811279297
115.1125,40.3875,60.4847412109375
115.1175,40.3875,116.47769927978516
115.1225,40.3875,133.8185272216797
115.1275,40.3875,148.84922790527344
115.13250000000001,40.3875,154.02149963378906
115.1375,40.3875,154.17640686035156
115.1425,40.3875,158.2621307373047
115.14750000000001,40.3875,160.55116271972656
115.1525,40.3875,83.07563781738281
115.1575,40.3875,0.0
115.16250000000001,40.3875,0.0
114.0725,40.3825,0.0
114.0775,40.3825,0.0
114.0825,40.3825,0.0
114.0875,40.3825,0.0
114.0925,40.3825,0.0
114.0975,40.3825,0.0
114.1025,40.3825,0.0
114.1075,40.3825,0.0
114.1125,40.3825,0.0
114.1175,40.3825,0.0
114.1225,40.3825,0.0
114.1275,40.3825,0.0
114.13250000000001,40.3825,0.0
114.1375,40.3825,0.0
114.1425,40.3825,0.0
114.14750000000001,40.3825,0.0
114.1525,40.3825,0.0
114.1575,40.3825,0.0
114.16250000000001,40.3825,0.0
114.1675,40.3825,0.0
114.1725,40.3825,0.0
114.17750000000001,40.3825,0.0
114.1825,40.3825,0.0
114.1875,40.3825,0.0
114.1925,40.3825,0.0
114.1975,40.3825,0.0
114.2025,40.3825,0.0
114.2075,40.3825,0.0
114.2125,40.3825,0.0
114.2175,40.3825,0.0
114.2225,40.3825,0.0
114.2275,40.3825,0.0
114.2325,40.3825,0.0
114.2375,40.3825,0.0
114.2425,40.3825,0.0
114.2475,40.3825,0.0
